BioGuideID,GovTrackID,Congress_Session,Chamber,Committee_Code,Parent_Committee_Name,Subcommittee_Name,Role,Is_Subcommittee
M001212,456800,119,house,HSAG-29,House Committee on Agriculture,"Livestock, Dairy, and Poultry Subcommittee",Member,1
M001231,457013,119,house,HSAG-22,House Committee on Agriculture,"Commodity Markets, Digital Assets, and Rural Development Subcommittee",Member,1
M001231,457013,119,house,HSAG-14,House Committee on Agriculture,"Conservation, Research, and Biotechnology Subcommittee",Member,1
M001232,456993,119,house,HSAG-22,House Committee on Agriculture,"Commodity Markets, Digital Assets, and Rural Development Subcommittee",Member,1
M001232,456993,119,house,HSAG-14,House Committee on Agriculture,"Conservation, Research, and Biotechnology Subcommittee",Member,1
M001233,456989,119,house,HSAG-22,House Committee on Agriculture,"Commodity Markets, Digital Assets, and Rural Development Subcommittee",Member,1
M001233,456989,119,house,HSAG-29,House Committee on Agriculture,"Livestock, Dairy, and Poultry Subcommittee",Member,1
M001233,456989,119,house,HSAG-14,House Committee on Agriculture,"Conservation, Research, and Biotechnology Subcommittee",Member,1
M001237,456995,119,house,HSAG-22,House Committee on Agriculture,"Commodity Markets, Digital Assets, and Rural Development Subcommittee",Member,1
M001237,456995,119,house,HSAG-16,House Committee on Agriculture,"General Farm Commodities, Risk Management, and Credit Subcommittee",Member,1
N000189,412660,119,house,HSAG-15,House Committee on Agriculture,Forestry and Horticulture Subcommittee,Member,1
N000189,412660,119,house,HSAG-14,House Committee on Agriculture,"Conservation, Research, and Biotechnology Subcommittee",Member,1
N000193,456898,119,house,HSAG-22,House Committee on Agriculture,"Commodity Markets, Digital Assets, and Rural Development Subcommittee",Member,1
N000193,456898,119,house,HSAG-16,House Committee on Agriculture,"General Farm Commodities, Risk Management, and Credit Subcommittee",Member,1
R000603,412641,119,house,HSAG-15,House Committee on Agriculture,Forestry and Horticulture Subcommittee,Member,1
R000603,412641,119,house,HSAG-22,House Committee on Agriculture,"Commodity Markets, Digital Assets, and Rural Development Subcommittee",Member,1
R000603,412641,119,house,HSAG-16,House Committee on Agriculture,"General Farm Commodities, Risk Management, and Credit Subcommittee",Vice Chair,1
R000612,412818,119,house,HSAG-22,House Committee on Agriculture,"Commodity Markets, Digital Assets, and Rural Development Subcommittee",Vice Chair,1
R000612,412818,119,house,HSAG-16,House Committee on Agriculture,"General Farm Commodities, Risk Management, and Credit Subcommittee",Member,1
R000612,412818,119,house,HSAG-14,House Committee on Agriculture,"Conservation, Research, and Biotechnology Subcommittee",Member,1
R000622,457012,119,house,HSAG-15,House Committee on Agriculture,Forestry and Horticulture Subcommittee,Member,1
R000622,457012,119,house,HSAG-29,House Committee on Agriculture,"Livestock, Dairy, and Poultry Subcommittee",Member,1
S001157,400363,119,house,HSAG-22,House Committee on Agriculture,"Commodity Markets, Digital Assets, and Rural Development Subcommittee",Member,1
S001157,400363,119,house,HSAG-16,House Committee on Agriculture,"General Farm Commodities, Risk Management, and Credit Subcommittee",Member,1
S001189,412417,119,house,HSAG-22,House Committee on Agriculture,"Commodity Markets, Digital Assets, and Rural Development Subcommittee",Member,1
S001189,412417,119,house,HSAG-16,House Committee on Agriculture,"General Farm Commodities, Risk Management, and Credit Subcommittee",Chairman,1
S001189,412417,119,house,HSAG-03,House Committee on Agriculture,Nutrition and Foreign Agriculture Subcommittee,Member,1
S001225,456902,119,house,HSAG-16,House Committee on Agriculture,"General Farm Commodities, Risk Management, and Credit Subcommittee",Member,1
S001225,456902,119,house,HSAG-14,House Committee on Agriculture,"Conservation, Research, and Biotechnology Subcommittee",Member,1
S001226,456934,119,house,HSAG-15,House Committee on Agriculture,Forestry and Horticulture Subcommittee,Ranking Member,1
S001226,456934,119,house,HSAG-03,House Committee on Agriculture,Nutrition and Foreign Agriculture Subcommittee,Member,1
T000487,456897,119,house,HSAG-14,House Committee on Agriculture,"Conservation, Research, and Biotechnology Subcommittee",Ranking Member,1
T000487,456897,119,house,HSAG-03,House Committee on Agriculture,Nutrition and Foreign Agriculture Subcommittee,Member,1
T000488,456908,119,house,HSAG-22,House Committee on Agriculture,"Commodity Markets, Digital Assets, and Rural Development Subcommittee",Member,1
T000490,457014,119,house,HSAG-22,House Committee on Agriculture,"Commodity Markets, Digital Assets, and Rural Development Subcommittee",Member,1
T000490,457014,119,house,HSAG-16,House Committee on Agriculture,"General Farm Commodities, Risk Management, and Credit Subcommittee",Member,1
V000135,456950,119,house,HSAG-29,House Committee on Agriculture,"Livestock, Dairy, and Poultry Subcommittee",Vice Chair,1
V000135,456950,119,house,HSAG-03,House Committee on Agriculture,Nutrition and Foreign Agriculture Subcommittee,Member,1
V000136,456919,119,house,HSAG-15,House Committee on Agriculture,Forestry and Horticulture Subcommittee,Member,1
V000136,456919,119,house,HSAG-14,House Committee on Agriculture,"Conservation, Research, and Biotechnology Subcommittee",Member,1
V000138,457027,119,house,HSAG-22,House Committee on Agriculture,"Commodity Markets, Digital Assets, and Rural Development Subcommittee",Member,1
V000138,457027,119,house,HSAG-14,House Committee on Agriculture,"Conservation, Research, and Biotechnology Subcommittee",Member,1
W000829,456963,119,house,HSAG-15,House Committee on Agriculture,Forestry and Horticulture Subcommittee,Member,1
W000829,456963,119,house,HSAG-29,House Committee on Agriculture,"Livestock, Dairy, and Poultry Subcommittee",Member,1
W000829,456963,119,house,HSAG-03,House Committee on Agriculture,Nutrition and Foreign Agriculture Subcommittee,Member,1
A000055,400004,119,house,HSAP,House Committee on Appropriations,,Member,0
A000369,412500,119,house,HSAP,House Committee on Appropriations,,Member,0
A000371,412615,119,house,HSAP,House Committee on Appropriations,,Member,0
A000379,456909,119,house,HSAP,House Committee on Appropriations,,Member,0
B000490,400030,119,house,HSAP,House Committee on Appropriations,,Member,0
B000740,456841,119,house,HSAP,House Committee on Appropriations,,Member,0
C000059,400057,119,house,HSAP,House Committee on Appropriations,,Member,0
C000537,400075,119,house,HSAP,House Committee on Appropriations,,Member,0
C001051,400068,119,house,HSAP,House Committee on Appropriations,,Member,0
C001053,400077,119,house,HSAP,House Committee on Appropriations,,Chair,0
C001055,400069,119,house,HSAP,House Committee on Appropriations,,Member,0
C001063,400657,119,house,HSAP,House Committee on Appropriations,,Member,0
C001115,412746,119,house,HSAP,House Committee on Appropriations,,Member,0
C001116,456813,119,house,HSAP,House Committee on Appropriations,,Member,0
C001118,412832,119,house,HSAP,House Committee on Appropriations,,Member,0
C001133,456880,119,house,HSAP,House Committee on Appropriations,,Member,0
D000216,400103,119,house,HSAP,House Committee on Appropriations,,Ranking Member,0
D000600,400108,119,house,HSAP,House Committee on Appropriations,,Vice Chair,0
D000631,412809,119,house,HSAP,House Committee on Appropriations,,Member,0
E000071,456862,119,house,HSAP,House Committee on Appropriations,,Member,0
E000246,456914,119,house,HSAP,House Committee on Appropriations,,Member,0
E000297,412718,119,house,HSAP,House Committee on Appropriations,,Member,0
E000299,412825,119,house,HSAP,House Committee on Appropriations,,Member,0
F000459,412476,119,house,HSAP,House Committee on Appropriations,,Member,0
F000462,412529,119,house,HSAP,House Committee on Appropriations,,Member,0
F000472,456807,119,house,HSAP,House Committee on Appropriations,,Member,0
G000591,412793,119,house,HSAP,House Committee on Appropriations,,Member,0
G000594,456849,119,house,HSAP,House Committee on Appropriations,,Member,0
G000600,456949,119,house,HSAP,House Committee on Appropriations,,Member,0
H000874,400189,119,house,HSAP,House Committee on Appropriations,,Member,0
H001052,412434,119,house,HSAP,House Committee on Appropriations,,Member,0
H001090,412754,119,house,HSAP,House Committee on Appropriations,,Member,0
H001091,456816,119,house,HSAP,House Committee on Appropriations,,Member,0
I000058,456905,119,house,HSAP,House Committee on Appropriations,,Member,0
J000295,412566,119,house,HSAP,House Committee on Appropriations,,Member,0
K000009,400211,119,house,HSAP,House Committee on Appropriations,,Member,0
L000590,412802,119,house,HSAP,House Committee on Appropriations,,Member,0
L000593,412760,119,house,HSAP,House Committee on Appropriations,,Member,0
L000595,456859,119,house,HSAP,House Committee on Appropriations,,Member,0
L000598,456920,119,house,HSAP,House Committee on Appropriations,,Member,0
M001143,400259,119,house,HSAP,House Committee on Appropriations,,Member,0
M001188,412560,119,house,HSAP,House Committee on Appropriations,,Member,0
M001194,412634,119,house,HSAP,House Committee on Appropriations,,Member,0
M001206,412749,119,house,HSAP,House Committee on Appropriations,,Member,0
M001214,456821,119,house,HSAP,House Committee on Appropriations,,Member,0
M001228,456956,119,house,HSAP,House Committee on Appropriations,,Member,0
M001235,457031,119,house,HSAP,House Committee on Appropriations,,Member,0
N000189,412660,119,house,HSAP,House Committee on Appropriations,,Member,0
P000597,412307,119,house,HSAP,House Committee on Appropriations,,Member,0
P000607,412585,119,house,HSAP,House Committee on Appropriations,,Member,0
Q000023,412331,119,house,HSAP,House Committee on Appropriations,,Member,0
R000395,400340,119,house,HSAP,House Committee on Appropriations,,Member,0
R000609,412692,119,house,HSAP,House Committee on Appropriations,,Member,0
R000610,412813,119,house,HSAP,House Committee on Appropriations,,Member,0
S001148,400376,119,house,HSAP,House Committee on Appropriations,,Member,0
S001220,456878,119,house,HSAP,House Committee on Appropriations,,Member,0
T000474,412617,119,house,HSAP,House Committee on Appropriations,,Member,0
U000040,412776,119,house,HSAP,House Committee on Appropriations,,Member,0
V000129,412515,119,house,HSAP,House Committee on Appropriations,,Member,0
W000797,400623,119,house,HSAP,House Committee on Appropriations,,Member,0
W000809,412402,119,house,HSAP,House Committee on Appropriations,,Member,0
W000822,412644,119,house,HSAP,House Committee on Appropriations,,Member,0
Z000018,412640,119,house,HSAP,House Committee on Appropriations,,Member,0
A000055,400004,119,house,HSAP-01,House Committee on Appropriations,"Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Subcommittee",Member,1
A000055,400004,119,house,HSAP-02,House Committee on Appropriations,Defense Subcommittee,Member,1
A000055,400004,119,house,HSAP-07,House Committee on Appropriations,"Labor, Health and Human Services, Education, and Related Agencies Subcommittee",Chair,1
A000369,412500,119,house,HSAP-23,House Committee on Appropriations,Financial Services and General Government Subcommittee,Member,1
A000369,412500,119,house,HSAP-15,House Committee on Appropriations,Homeland Security Subcommittee,Chair,1
A000369,412500,119,house,HSAP-06,House Committee on Appropriations,"Interior, Environment, and Related Agencies Subcommittee",Member,1
A000371,412615,119,house,HSAP-02,House Committee on Appropriations,Defense Subcommittee,Member,1
A000371,412615,119,house,HSAP-20,House Committee on Appropriations,"Transportation, Housing and Urban Development, and Related Agencies Subcommittee",Member,1
A000379,456909,119,house,HSAP-19,House Committee on Appropriations,"Commerce, Justice, Science, and Related Agencies Subcommittee",Member,1
A000379,456909,119,house,HSAP-23,House Committee on Appropriations,Financial Services and General Government Subcommittee,Member,1
A000379,456909,119,house,HSAP-18,House Committee on Appropriations,"Military Construction, Veterans Affairs, and Related Agencies Subcommittee",Vice Chair,1
A000379,456909,119,house,HSAP-04,House Committee on Appropriations,"National Security, Department of State, and Related Programs Subcommittee",Member,1
B000490,400030,119,house,HSAP-01,House Committee on Appropriations,"Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Subcommittee",Ranking Member,1
B000490,400030,119,house,HSAP-23,House Committee on Appropriations,Financial Services and General Government Subcommittee,Member,1
B000490,400030,119,house,HSAP-18,House Committee on Appropriations,"Military Construction, Veterans Affairs, and Related Agencies Subcommittee",Member,1
B000740,456841,119,house,HSAP-07,House Committee on Appropriations,"Labor, Health and Human Services, Education, and Related Agencies Subcommittee",Member,1
B000740,456841,119,house,HSAP-18,House Committee on Appropriations,"Military Construction, Veterans Affairs, and Related Agencies Subcommittee",Member,1
B000740,456841,119,house,HSAP-20,House Committee on Appropriations,"Transportation, Housing and Urban Development, and Related Agencies Subcommittee",Vice Chair,1
C000059,400057,119,house,HSAP-02,House Committee on Appropriations,Defense Subcommittee,Chair,1
C000059,400057,119,house,HSAP-10,House Committee on Appropriations,Energy and Water Development and Related Agencies Subcommittee,Member,1
C000537,400075,119,house,HSAP-10,House Committee on Appropriations,Energy and Water Development and Related Agencies Subcommittee,Member,1
C000537,400075,119,house,HSAP-06,House Committee on Appropriations,"Interior, Environment, and Related Agencies Subcommittee",Member,1
C000537,400075,119,house,HSAP-20,House Committee on Appropriations,"Transportation, Housing and Urban Development, and Related Agencies Subcommittee",Ranking Member,1
C001051,400068,119,house,HSAP-19,House Committee on Appropriations,"Commerce, Justice, Science, and Related Agencies Subcommittee",Member,1
C001051,400068,119,house,HSAP-02,House Committee on Appropriations,Defense Subcommittee,Member,1
C001051,400068,119,house,HSAP-18,House Committee on Appropriations,"Military Construction, Veterans Affairs, and Related Agencies Subcommittee",Chair,1
C001055,400069,119,house,HSAP-02,House Committee on Appropriations,Defense Subcommittee,Member,1
C001055,400069,119,house,HSAP-15,House Committee on Appropriations,Homeland Security Subcommittee,Member,1
C001063,400657,119,house,HSAP-02,House Committee on Appropriations,Defense Subcommittee,Member,1
C001063,400657,119,house,HSAP-15,House Committee on Appropriations,Homeland Security Subcommittee,Member,1
C001063,400657,119,house,HSAP-18,House Committee on Appropriations,"Military Construction, Veterans Affairs, and Related Agencies Subcommittee",Member,1
